interaction_id,client_id,type_action,valeur_achat,date,age,ville,segment,canal_acquisition,est_achat
318,C_0389,ajout_panier,154.56232545775416,2025-10-27,25,Reyesbury,Premium,Email,True
319,C_0589,ajout_panier,0.0,2025-10-27,53,West Jasonland,Standard,Direct,False
320,C_0222,ajout_panier,0.0,2025-10-27,34,Lake Michael,Basique,Partenariat,False
321,C_0517,page_vue,0.0,2025-10-27,48,South Carlosmouth,Standard,Affiliation,False
322,C_0492,achat,0.0,2025-10-27,36,Santiagomouth,Basique,Affiliation,False
323,C_0720,achat,172.21913512388673,2025-10-27,40,Lake Courtneyfort,Standard,Email,True
324,C_0667,ajout_panier,0.0,2025-10-27,30,West Timothy,Premium,Email,False
325,C_0579,achat,0.0,2025-10-27,23,New Meganburgh,Basique,Affiliation,False
326,C_0695,achat,118.2125581177497,2025-10-27,45,Jacksonmouth,Standard,Publicité,True
327,C_0138,page_vue,0.0,2025-10-27,40,Cowanfort,Basique,Affiliation,False
328,C_0018,achat,0.0,2025-10-27,26,East Jonathan,Standard,Email,False
329,C_0885,ajout_panier,46.12045345890825,2025-10-27,43,Port Jamesside,Standard,Email,True
330,C_0882,page_vue,189.30330263584196,2025-10-27,32,Port Cynthia,Premium,SEO,True
331,C_0618,achat,0.0,2025-10-27,61,Lopezburgh,Premium,Email,False
332,C_0449,ajout_panier,40.71757288502276,2025-10-27,38,Port Colinberg,Standard,SEO,True
333,C_0007,ajout_panier,56.99466000562583,2025-10-27,19,North Eddietown,Premium,Partenariat,True
334,C_0832,achat,0.0,2025-10-27,51,East Kimberly,Premium,Direct,False
335,C_0186,ajout_panier,104.79017626182896,2025-10-27,43,Staffordport,Premium,SEO,True
336,C_0136,page_vue,0.0,2025-10-27,62,West Charlesville,Premium,Direct,False
337,C_0612,ajout_panier,18.75077949609171,2025-10-27,46,West Paul,Premium,Publicité,True
338,C_0169,ajout_panier,0.0,2025-10-27,54,Port Sheila,Basique,SEO,False
339,C_0943,achat,0.0,2025-10-27,50,Escobarfort,Basique,Direct,False
340,C_0154,page_vue,0.0,2025-10-27,40,Martinezville,Basique,Partenariat,False
341,C_0875,page_vue,0.0,2025-10-27,54,East Alexander,Basique,Direct,False
342,C_0739,page_vue,0.0,2025-10-27,28,Kevinville,Standard,Email,False
343,C_0246,achat,103.98828602234383,2025-10-27,45,Port Laurenport,Premium,Partenariat,True
344,C_0600,page_vue,0.0,2025-10-27,37,North Joshuamouth,Standard,Affiliation,False
345,C_0834,page_vue,0.0,2025-10-27,62,Josephport,Standard,Partenariat,False
346,C_0610,page_vue,0.0,2025-10-27,28,Chandlerburgh,Standard,SEO,False
347,C_0857,ajout_panier,0.0,2025-10-27,51,Janeville,Premium,SEO,False
348,C_0684,page_vue,0.0,2025-10-27,29,Lake James,Basique,Email,False
349,C_0090,ajout_panier,0.0,2025-10-27,59,Amandachester,Basique,Affiliation,False
350,C_0113,page_vue,0.0,2025-10-27,51,East Bobby,Premium,Direct,False
351,C_0876,achat,0.0,2025-10-27,52,New Davidton,Basique,Publicité,False
352,C_0714,page_vue,0.0,2025-10-27,22,Travisshire,Premium,Partenariat,False
353,C_0889,page_vue,0.0,2025-10-27,28,West Collinhaven,Basique,Email,False
354,C_0353,page_vue,0.0,2025-10-27,57,East Dana,Standard,Affiliation,False
355,C_0579,page_vue,117.03168198627887,2025-10-27,23,New Meganburgh,Basique,Affiliation,True
356,C_0660,achat,0.0,2025-10-27,37,Harrisport,Standard,Publicité,False
357,C_0882,achat,0.0,2025-10-27,32,Port Cynthia,Premium,SEO,False
358,C_0198,achat,170.71141458739385,2025-10-27,52,New Karenhaven,Premium,Direct,True
359,C_0644,page_vue,166.40055783468327,2025-10-27,34,Cunninghamchester,Premium,Direct,True
360,C_0083,achat,0.0,2025-10-27,37,Porterstad,Basique,Affiliation,False
361,C_0108,page_vue,0.0,2025-10-27,34,East Alexandraton,Premium,Affiliation,False
362,C_0367,achat,0.0,2025-10-27,31,New Philip,Standard,Direct,False
363,C_0557,ajout_panier,0.0,2025-10-27,26,Pearsonview,Basique,Affiliation,False
364,C_0835,ajout_panier,106.31488321274858,2025-10-27,38,South Isabella,Standard,Publicité,True
365,C_0706,achat,168.80692630299805,2025-10-27,29,Kevinville,Premium,Partenariat,True
366,C_0188,ajout_panier,76.99449512648306,2025-10-27,51,Kristinashire,Basique,Partenariat,True
367,C_0003,achat,0.0,2025-10-27,40,Hatfieldchester,Basique,Publicité,False
368,C_0432,achat,0.0,2025-10-27,46,Bridgesfort,Standard,Publicité,False
369,C_0627,achat,84.446553023865,2025-10-27,63,Pooleville,Premium,Partenariat,True
370,C_0180,ajout_panier,0.0,2025-10-27,20,Millerstad,Premium,Partenariat,False
371,C_0508,page_vue,0.0,2025-10-27,35,Oscartown,Premium,Affiliation,False
372,C_0325,page_vue,48.106447703866756,2025-10-27,62,Port Dustinberg,Standard,Affiliation,True
373,C_0614,ajout_panier,0.0,2025-10-27,46,Johnsonmouth,Basique,Affiliation,False
374,C_0211,achat,19.86117928158871,2025-10-27,48,West Carolyn,Standard,Email,True
375,C_0963,ajout_panier,131.72076263249144,2025-10-27,21,West Stephanieside,Standard,Direct,True
376,C_0168,page_vue,125.82989221481137,2025-10-27,50,Annaburgh,Standard,Direct,True
377,C_0541,ajout_panier,58.034585156948104,2025-10-27,35,East Jerome,Standard,Email,True
378,C_0946,ajout_panier,0.0,2025-10-27,64,Stephenland,Premium,Email,False
379,C_0495,achat,87.09272203686159,2025-10-27,26,Port Jenniferfort,Standard,SEO,True
380,C_0527,ajout_panier,0.0,2025-10-27,50,North Bradbury,Premium,SEO,False
381,C_0660,page_vue,0.0,2025-10-27,37,Harrisport,Standard,Publicité,False
382,C_0798,ajout_panier,41.79104776020147,2025-10-27,42,Thomasfurt,Standard,Publicité,True
383,C_0766,ajout_panier,0.0,2025-10-27,38,New Michaelhaven,Premium,Direct,False
384,C_0650,ajout_panier,0.0,2025-10-27,47,Dillonview,Premium,Email,False
385,C_0784,achat,154.21100367916688,2025-10-27,41,North Hannahview,Standard,Partenariat,True
386,C_0101,page_vue,0.0,2025-10-27,52,Monicachester,Premium,Email,False
387,C_0728,achat,0.0,2025-10-27,35,Rhodesmouth,Premium,SEO,False
388,C_0488,achat,142.469782562831,2025-10-27,56,North Stevenland,Basique,Direct,True
389,C_0095,achat,0.0,2025-10-27,58,Jordanborough,Basique,Publicité,False
390,C_0000,achat,0.0,2025-10-27,56,South Zoeberg,Premium,Publicité,False
391,C_0166,page_vue,62.07360197501629,2025-10-27,22,Robertsonview,Standard,SEO,True
392,C_0762,page_vue,0.0,2025-10-27,62,East Patriciaburgh,Premium,Publicité,False
393,C_0140,ajout_panier,0.0,2025-10-27,42,North Daltonborough,Standard,Direct,False
394,C_0307,page_vue,143.22227370214935,2025-10-27,64,Hernandezville,Standard,Publicité,True
395,C_0075,achat,0.0,2025-10-27,19,East Wendychester,Premium,Affiliation,False
396,C_0191,page_vue,0.0,2025-10-27,53,Christyburgh,Premium,Email,False
397,C_0473,achat,0.0,2025-10-27,51,Shelleyberg,Premium,Email,False
398,C_0863,ajout_panier,0.0,2025-10-27,48,Lake Jacobbury,Basique,Email,False
399,C_0042,achat,0.0,2025-10-27,40,South Amanda,Standard,Email,False
400,C_0825,page_vue,93.15565234815865,2025-10-27,62,New Donaldmouth,Basique,Affiliation,True
401,C_0899,achat,0.0,2025-10-27,28,Christinaville,Basique,SEO,False
402,C_0901,page_vue,0.0,2025-10-27,25,North Gina,Premium,Partenariat,False
403,C_0167,achat,0.0,2025-10-27,38,West John,Basique,Affiliation,False
404,C_0452,achat,0.0,2025-10-27,36,North Scottfurt,Premium,Affiliation,False
405,C_0999,page_vue,145.73804508905368,2025-10-27,52,Richardfurt,Premium,Partenariat,True
406,C_0658,achat,163.6700970670723,2025-10-27,56,South Markfurt,Basique,Partenariat,True
407,C_0094,achat,0.0,2025-10-27,49,East Peterfort,Basique,Partenariat,False
408,C_0021,achat,0.0,2025-10-27,31,Port Keithmouth,Premium,Affiliation,False
409,C_0839,achat,0.0,2025-10-27,52,Nancymouth,Standard,Publicité,False
410,C_0374,achat,196.56208263454243,2025-10-27,64,Moorebury,Basique,SEO,True
411,C_0178,ajout_panier,0.0,2025-10-27,50,East Wayne,Premium,Email,False
412,C_0839,page_vue,0.0,2025-10-27,52,Nancymouth,Standard,Publicité,False
413,C_0125,page_vue,0.0,2025-10-27,59,Port Michael,Basique,Direct,False
414,C_0282,page_vue,91.80263980636609,2025-10-27,51,Nicholasview,Standard,Direct,True
415,C_0923,ajout_panier,0.0,2025-10-27,51,Johnmouth,Basique,SEO,False
416,C_0887,achat,0.0,2025-10-27,54,Lake Thomas,Premium,Affiliation,False
417,C_0049,page_vue,0.0,2025-10-27,32,North Brad,Basique,SEO,False
418,C_0196,achat,0.0,2025-10-27,49,Carrside,Premium,Affiliation,False
419,C_0558,achat,131.92953548672605,2025-10-27,59,West Miguelport,Basique,SEO,True
420,C_0693,achat,0.0,2025-10-27,37,Tiffanystad,Standard,Direct,False
421,C_0525,achat,0.0,2025-10-27,21,South John,Premium,Direct,False
422,C_0821,page_vue,0.0,2025-10-27,46,New Lindsayfort,Basique,Partenariat,False
423,C_0028,ajout_panier,183.79891184173567,2025-10-27,40,East Matthew,Premium,Direct,True
424,C_0391,ajout_panier,0.0,2025-10-27,44,Port Brittanystad,Basique,Publicité,False
425,C_0201,page_vue,0.0,2025-10-27,30,East Karenchester,Basique,Publicité,False
426,C_0569,page_vue,115.54413058011343,2025-10-27,22,West Angelaton,Basique,Publicité,True
427,C_0081,ajout_panier,0.0,2025-10-27,26,Susanville,Basique,Direct,False
428,C_0944,achat,0.0,2025-10-27,36,Huberberg,Basique,Email,False
429,C_0582,achat,0.0,2025-10-27,62,Hallstad,Premium,Email,False
430,C_0097,page_vue,129.83308952016915,2025-10-27,41,Port Brittany,Standard,Partenariat,True
431,C_0791,ajout_panier,0.0,2025-10-27,22,Hollandhaven,Basique,Partenariat,False
432,C_0153,achat,0.0,2025-10-27,54,North Carolyn,Standard,Email,False
433,C_0218,page_vue,22.9834799206648,2025-10-27,44,West Jerry,Standard,SEO,True
434,C_0552,ajout_panier,0.0,2025-10-27,62,Kellyland,Standard,SEO,False
435,C_0402,achat,0.0,2025-10-27,25,New Jacob,Basique,SEO,False
436,C_0413,page_vue,0.0,2025-10-27,43,Port Vanessa,Premium,Publicité,False
437,C_0834,ajout_panier,0.0,2025-10-27,62,Josephport,Standard,Partenariat,False
438,C_0777,page_vue,125.90140924510229,2025-10-27,59,Zacharyfurt,Premium,SEO,True
439,C_0744,achat,0.0,2025-10-27,62,Port Tonya,Basique,Partenariat,False
440,C_0507,ajout_panier,189.87940849544515,2025-10-27,33,South Brandonfort,Standard,Partenariat,True
441,C_0153,page_vue,0.0,2025-10-27,54,North Carolyn,Standard,Email,False
442,C_0078,achat,177.76882671765688,2025-10-27,55,West Kevin,Premium,Affiliation,True
443,C_0890,ajout_panier,0.0,2025-10-27,43,Melanieburgh,Standard,Affiliation,False
444,C_0413,page_vue,0.0,2025-10-27,43,Port Vanessa,Premium,Publicité,False
445,C_0448,page_vue,0.0,2025-10-27,60,Christineside,Premium,Direct,False
446,C_0006,page_vue,0.0,2025-10-27,19,East Debbieton,Standard,Direct,False
447,C_0082,page_vue,0.0,2025-10-27,33,Davidberg,Premium,Publicité,False
448,C_0072,page_vue,0.0,2025-10-27,19,North Allison,Standard,Affiliation,False
449,C_0927,ajout_panier,29.35968916585799,2025-10-27,39,Port Jessicastad,Standard,Affiliation,True
450,C_0369,achat,0.0,2025-10-27,59,Lake Evanmouth,Premium,SEO,False
451,C_0418,achat,0.0,2025-10-27,61,Travishaven,Basique,Publicité,False
452,C_0408,achat,0.0,2025-10-27,43,Catherineshire,Standard,Affiliation,False
453,C_0604,achat,11.720290700270485,2025-10-27,35,Teresaview,Standard,Direct,True
454,C_0247,page_vue,0.0,2025-10-27,53,West Joseph,Basique,Direct,False
455,C_0040,ajout_panier,48.76468649032995,2025-10-27,58,Maddenside,Basique,Partenariat,True
456,C_0038,page_vue,19.50352959601132,2025-10-27,50,North Jerry,Basique,Email,True
457,C_0435,achat,0.0,2025-10-27,45,Lake Joy,Premium,SEO,False
458,C_0736,page_vue,0.0,2025-10-27,50,West Samuelberg,Premium,Partenariat,False
459,C_0298,ajout_panier,0.0,2025-10-27,36,South Ann,Premium,Email,False
460,C_0060,ajout_panier,125.27902769631292,2025-10-27,42,Port Debratown,Basique,Direct,True
461,C_0330,ajout_panier,0.0,2025-10-27,43,Jasonfurt,Standard,Publicité,False
462,C_0502,ajout_panier,82.82400553201826,2025-10-27,36,North Walterborough,Premium,Affiliation,True
463,C_0163,achat,0.0,2025-10-27,46,North Melissaborough,Standard,Affiliation,False
464,C_0503,ajout_panier,0.0,2025-10-27,34,East Peggy,Standard,Partenariat,False
465,C_0869,page_vue,0.0,2025-10-27,52,Port Mary,Premium,Partenariat,False
466,C_0602,ajout_panier,0.0,2025-10-27,39,Cruzchester,Premium,SEO,False
467,C_0493,ajout_panier,0.0,2025-10-27,60,Margaretfort,Premium,Direct,False
468,C_0508,ajout_panier,73.3852899155182,2025-10-27,35,Oscartown,Premium,Affiliation,True
469,C_0955,page_vue,136.6279790300988,2025-10-27,26,Kingchester,Standard,SEO,True
470,C_0567,achat,0.0,2025-10-27,42,Port Sonyahaven,Standard,Affiliation,False
471,C_0444,ajout_panier,0.0,2025-10-27,25,Donnaport,Standard,Partenariat,False
472,C_0187,ajout_panier,0.0,2025-10-27,27,Shannonburgh,Standard,Direct,False
473,C_0419,ajout_panier,0.0,2025-10-27,41,North Connorton,Premium,Affiliation,False
474,C_0548,achat,0.0,2025-10-27,41,Port Jamesport,Basique,Direct,False
475,C_0865,achat,0.0,2025-10-27,42,Kevintown,Standard,Direct,False
476,C_0138,ajout_panier,0.0,2025-10-27,40,Cowanfort,Basique,Affiliation,False
477,C_0771,ajout_panier,0.0,2025-10-27,53,West Michaelberg,Standard,SEO,False
478,C_0572,achat,0.0,2025-10-27,43,East Lauraville,Standard,Direct,False
479,C_0835,achat,0.0,2025-10-27,38,South Isabella,Standard,Publicité,False
480,C_0002,ajout_panier,0.0,2025-10-27,56,South Charles,Standard,Publicité,False
481,C_0120,page_vue,31.25731714433353,2025-10-27,41,Allenburgh,Premium,Partenariat,True
482,C_0924,page_vue,189.08094842882218,2025-10-27,32,South John,Premium,SEO,True
483,C_0241,achat,167.03273713719486,2025-10-27,31,West Andrewbury,Basique,Partenariat,True
484,C_0594,achat,11.513236901635715,2025-10-27,41,South Anna,Premium,Publicité,True
485,C_0139,achat,0.0,2025-10-27,51,Tammyfurt,Standard,Direct,False
486,C_0534,page_vue,0.0,2025-10-27,46,Andrewberg,Standard,Email,False
487,C_0318,ajout_panier,159.96564118074028,2025-10-27,32,South Arielview,Premium,Email,True
488,C_0310,ajout_panier,191.03485323047616,2025-10-27,32,New Chelsea,Basique,Direct,True
489,C_0547,ajout_panier,0.0,2025-10-27,60,Port Jennifertown,Standard,Direct,False
490,C_0361,ajout_panier,176.5006922970392,2025-10-27,29,Harryburgh,Basique,Publicité,True
491,C_0212,page_vue,0.0,2025-10-27,52,Villarrealville,Basique,Email,False
492,C_0108,achat,0.0,2025-10-27,34,East Alexandraton,Premium,Affiliation,False
493,C_0424,ajout_panier,178.03154393436455,2025-10-27,37,Michaelland,Premium,Partenariat,True
494,C_0075,achat,0.0,2025-10-27,19,East Wendychester,Premium,Affiliation,False
495,C_0413,page_vue,0.0,2025-10-27,43,Port Vanessa,Premium,Publicité,False
496,C_0456,page_vue,0.0,2025-10-27,20,South William,Basique,Affiliation,False
497,C_0598,page_vue,83.11268727200961,2025-10-27,32,West Lori,Standard,Email,True
498,C_0623,achat,0.0,2025-10-27,55,Coleberg,Basique,SEO,False
499,C_0246,page_vue,149.15619932109203,2025-10-27,45,Port Laurenport,Premium,Partenariat,True
500,C_0017,ajout_panier,0.0,2025-10-27,42,New Tony,Standard,SEO,False
501,C_0288,ajout_panier,0.0,2025-10-27,21,East Brendaside,Standard,Partenariat,False
502,C_0234,ajout_panier,33.08412430667543,2025-10-27,23,New Nicoleport,Standard,Affiliation,True
503,C_0114,ajout_panier,0.0,2025-10-27,50,Gomezburgh,Basique,Partenariat,False
504,C_0539,achat,0.0,2025-10-27,20,West Zacharyfurt,Premium,Direct,False
505,C_0246,achat,0.0,2025-10-27,45,Port Laurenport,Premium,Partenariat,False
506,C_0146,ajout_panier,0.0,2025-10-27,61,Odonnellmouth,Premium,Affiliation,False
507,C_0411,achat,0.0,2025-10-27,64,Smithhaven,Premium,Email,False
508,C_0174,page_vue,0.0,2025-10-27,22,Darlenehaven,Premium,Affiliation,False
509,C_0018,achat,0.0,2025-10-27,26,East Jonathan,Standard,Email,False
510,C_0174,ajout_panier,0.0,2025-10-27,22,Darlenehaven,Premium,Affiliation,False
511,C_0945,ajout_panier,0.0,2025-10-27,47,Stephanieville,Basique,Affiliation,False
512,C_0757,page_vue,0.0,2025-10-27,43,Vazquezstad,Premium,Affiliation,False
513,C_0943,achat,0.0,2025-10-27,50,Escobarfort,Basique,Direct,False
514,C_0432,page_vue,0.0,2025-10-27,46,Bridgesfort,Standard,Publicité,False
515,C_0924,achat,0.0,2025-10-27,32,South John,Premium,SEO,False
516,C_0281,page_vue,0.0,2025-10-27,51,Port Dakota,Standard,SEO,False
517,C_0324,ajout_panier,48.82011284580435,2025-10-27,27,Markstad,Basique,Partenariat,True
518,C_0816,achat,0.0,2025-10-27,19,Williamside,Basique,Affiliation,False
519,C_0752,ajout_panier,23.11872219977395,2025-10-27,28,West Meganbury,Basique,Direct,True
520,C_0764,achat,0.0,2025-10-27,32,East Crystalmouth,Premium,Affiliation,False
521,C_0628,achat,0.0,2025-10-27,46,Susanfort,Premium,Publicité,False
522,C_0379,page_vue,142.4823296202328,2025-10-27,32,Jillland,Basique,Email,True
523,C_0823,page_vue,0.0,2025-10-27,47,Riceview,Premium,Affiliation,False
524,C_0597,page_vue,0.0,2025-10-27,49,Leefurt,Standard,Affiliation,False
525,C_0946,ajout_panier,95.74588147555843,2025-10-27,64,Stephenland,Premium,Email,True
526,C_0338,achat,177.68637658674598,2025-10-27,19,Rileytown,Basique,Affiliation,True
527,C_0898,achat,0.0,2025-10-27,57,Moranport,Premium,Affiliation,False
528,C_0541,page_vue,181.33706542378346,2025-10-27,35,East Jerome,Standard,Email,True
529,C_0559,ajout_panier,0.0,2025-10-27,35,New Bradside,Standard,Partenariat,False
530,C_0533,ajout_panier,0.0,2025-10-27,46,Nguyenstad,Standard,Partenariat,False
531,C_0184,achat,0.0,2025-10-27,19,Lake Laura,Premium,Publicité,False
532,C_0824,page_vue,0.0,2025-10-27,34,Hollyberg,Basique,Direct,False
533,C_0833,page_vue,92.35972422357054,2025-10-27,53,Brownhaven,Premium,SEO,True
534,C_0959,page_vue,0.0,2025-10-27,37,South Michelle,Basique,Publicité,False
535,C_0732,achat,0.0,2025-10-27,36,Goodwinburgh,Basique,Direct,False
536,C_0693,ajout_panier,0.0,2025-10-27,37,Tiffanystad,Standard,Direct,False
537,C_0058,achat,0.0,2025-10-27,23,Matthewton,Standard,Direct,False
538,C_0506,achat,0.0,2025-10-27,34,Matthewchester,Basique,Email,False
539,C_0618,achat,0.0,2025-10-27,61,Lopezburgh,Premium,Email,False
540,C_0897,ajout_panier,80.91581971205443,2025-10-27,46,New Jessica,Premium,SEO,True
541,C_0670,ajout_panier,114.1996409687769,2025-10-27,49,East Rebeccachester,Basique,Affiliation,True
542,C_0408,page_vue,0.0,2025-10-27,43,Catherineshire,Standard,Affiliation,False
543,C_0868,page_vue,0.0,2025-10-27,40,Kelleyfurt,Basique,Partenariat,False
544,C_0479,ajout_panier,12.779369186758386,2025-10-27,62,North Noahbury,Premium,Email,True
545,C_0210,page_vue,0.0,2025-10-27,59,East Gabriel,Standard,Direct,False
546,C_0091,page_vue,0.0,2025-10-27,33,Lake Jackiestad,Standard,Partenariat,False
547,C_0901,page_vue,0.0,2025-10-27,25,North Gina,Premium,Partenariat,False
548,C_0399,achat,0.0,2025-10-27,35,South Susan,Premium,Partenariat,False
549,C_0788,ajout_panier,119.9732833572687,2025-10-27,56,Robertbury,Standard,Partenariat,True
550,C_0469,ajout_panier,0.0,2025-10-27,46,North Ashley,Premium,SEO,False
551,C_0681,page_vue,61.47911268010943,2025-10-27,49,West Kelli,Premium,Affiliation,True
552,C_0519,achat,0.0,2025-10-27,59,North Stephanie,Basique,Partenariat,False
553,C_0236,achat,175.04153156645086,2025-10-27,64,South Theresa,Premium,Direct,True
554,C_0649,achat,0.0,2025-10-27,50,South Kristy,Premium,Email,False
555,C_0592,ajout_panier,0.0,2025-10-27,63,Melissamouth,Basique,Partenariat,False
556,C_0395,achat,135.30704604174633,2025-10-27,57,East Brettview,Standard,Direct,True
557,C_0735,page_vue,0.0,2025-10-27,23,Leslietown,Basique,Partenariat,False
558,C_0805,page_vue,0.0,2025-10-27,49,East Jonathanport,Basique,Email,False
559,C_0677,achat,0.0,2025-10-27,47,Philipberg,Premium,SEO,False
560,C_0128,ajout_panier,0.0,2025-10-27,40,Parksfort,Standard,Publicité,False
561,C_0155,page_vue,0.0,2025-10-27,29,Davisberg,Premium,Partenariat,False
562,C_0780,achat,0.0,2025-10-27,64,New Ruth,Basique,Email,False
563,C_0789,ajout_panier,0.0,2025-10-27,35,North Cameronburgh,Basique,Affiliation,False
564,C_0974,achat,154.56175287684852,2025-10-27,48,New Deanna,Basique,Partenariat,True
565,C_0837,ajout_panier,0.0,2025-10-27,20,Lake Kevin,Standard,SEO,False
566,C_0203,page_vue,0.0,2025-10-27,36,Colemanport,Premium,Affiliation,False
567,C_0768,page_vue,0.0,2025-10-27,21,North Clinton,Premium,Affiliation,False
568,C_0069,page_vue,56.24536981152079,2025-10-27,29,East Williamstad,Standard,SEO,True
569,C_0516,ajout_panier,0.0,2025-10-27,40,Burtonton,Premium,SEO,False
570,C_0901,page_vue,178.7424558974668,2025-10-27,25,North Gina,Premium,Partenariat,True
571,C_0743,achat,199.26995796476797,2025-10-27,58,Zacharyborough,Basique,Publicité,True
572,C_0229,ajout_panier,57.31165986072708,2025-10-27,45,Larsonstad,Standard,SEO,True
573,C_0181,page_vue,0.0,2025-10-27,57,Heatherstad,Standard,Publicité,False
574,C_0687,achat,72.06145739092308,2025-10-27,47,Joshuaberg,Basique,SEO,True
